index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time,arrival_delay_bucket
1617,mytripandmore,AA-4307-ORD-DTW,06:45 PM,06:40 PM,09:10 PM,08:53 PM,early
1618,mytripandmore,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29aDec 2,12:29aDec 2,on_time
1619,mytripandmore,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15aDec 2,12:15aDec 2,on_time
1620,mytripandmore,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM,on_time
1621,mytripandmore,AA-1165-JFK-MIA,6:59aDec 1,6:56aDec 1,10:34aDec 1,10:04aDec 1,early
1622,mytripandmore,AA-431-MIA-SFO,8:35aDec 1,8:31aDec 1,11:50aDec 1,11:44aDec 1,early
1623,mytripandmore,UA-257-JFK-SFO,02:42 PM,02:42 PM,05:42 PM,05:42 PM,early
1624,mytripandmore,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM,on_time
1625,mytripandmore,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM,on_time
1626,mytripandmore,UA-828-SFO-ORD,11:08 PM,11:08 PM,5:11aDec 2,5:11aDec 2,on_time
1627,mytripandmore,AA-3063-SLC-LAX,08:20 PM,08:30 PM,09:18 PM,09:18 PM,on_time
1628,mytripandmore,AA-1917-JFK-MCO,02:55 PM,03:00 PM,05:55 PM,05:43 PM,early
1629,mytripandmore,UA-6273-YYC-SFO,07:41 AM,07:41 AM,08:45 AM,08:45 AM,early
1630,mytripandmore,AA-4277-CVG-JFK,12:10 PM,12:01 PM,02:15 PM,01:43 PM,early
1631,mytripandmore,UA-37-EDI-EWR,9:05aDec 1,8:52aDec 1,11:53aDec 1,12:09 PM,late
1632,mytripandmore,AA-59-JFK-SFO,7:10aDec 1,7:14aDec 1,10:45aDec 1,11:12aDec 1,late
1633,mytripandmore,AA-415-BOS-ORD,8:35aDec 1,8:32aDec 1,10:40aDec 1,10:16aDec 1,early
1634,mytripandmore,AA-1544-SAN-ORD,11:25aDec 1,11:20aDec 1,05:25 PM,04:56 PM,early
1635,mytripandmore,AA-3786-IAH-ORD,04:00 PM,03:52 PM,06:40 PM,06:15 PM,early
1636,mytripandmore,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM,late
1637,mytripandmore,AA-404-MIA-MCO,6:45aDec 1,6:41aDec 1,7:45aDec 1,7:40aDec 1,early
1638,ord,AA-3859-IAH-ORD,07:10 AM,07:10 AM,09:40 AM,09:40 AM,early
1639,ord,AA-3842-MSP-ORD,06:00 AM,06:00 AM,07:30 AM,07:30 AM,late
1640,ord,AA-643-MIA-ORD,07:10 AM,07:10 AM,09:35 AM,09:35 AM,on_time
1641,ord,AA-3804-PHL-ORD,02:35 PM,02:35 PM,04:05 PM,04:05 PM,early
1642,ord,AA-2268-PHX-ORD,07:15 AM,07:15 AM,11:35 AM,11:35 AM,early
1643,ord,AA-1221-MCO-ORD,08:00 PM,08:00 PM,09:45 PM,09:45 PM,on_time
1644,ord,UA-938-DEN-ORD,04:16 PM,04:16 PM,07:35 PM,07:35 PM,on_time
1645,ord,AA-789-ORD-DEN,01:05 PM,01:05 PM,02:35 PM,02:35 PM,late
1646,ord,AA-4307-ORD-DTW,06:45 PM,06:45 PM,09:10 PM,09:10 PM,early
1647,ord,AA-3979-CVG-ORD,07:30 AM,07:30 AM,08:00 AM,08:00 AM,on_time
1648,ord,UA-664-ORD-PHL,01:33 PM,01:33 PM,04:31 PM,04:31 PM,early
1649,ord,AA-3756-ORD-SLC,12:15 PM,12:15 PM,02:45 PM,02:45 PM,on_time
1650,ord,AA-3786-IAH-ORD,04:00 PM,04:00 PM,06:40 PM,06:40 PM,early
1651,ord,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM,on_time
1652,ord,AA-1544-SAN-ORD,11:25 AM,11:25 AM,05:25 PM,05:25 PM,early
1653,ord,AA-4344-ORD-DTW,11:45 AM,11:45 AM,02:00 PM,02:00 PM,on_time
1654,ord,AA-1733-ORD-PHX,07:45 PM,07:45 PM,10:30 PM,10:30 PM,on_time
1655,ord,AA-4198-ORD-CLE,10:40 AM,10:40 AM,12:55 PM,12:55 PM,early
1656,ord,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM,on_time
1657,ord,AA-2050-ORD-MIA,10:40 AM,10:40 AM,02:45 PM,02:45 PM,on_time
1658,ord,UA-248-PHX-ORD,12:57 PM,12:57 PM,05:15 PM,05:15 PM,late
1659,ord,AA-415-BOS-ORD,08:35 AM,08:35 AM,10:40 AM,10:40 AM,early
1660,ord,AA-4330-CVG-ORD,03:35 PM,03:35 PM,04:00 PM,04:00 PM,early
1661,ord,UA-843-LAX-ORD,01:55 PM,01:55 PM,07:53 PM,07:53 PM,on_time
1662,wunderground,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:30 AM,09:22 AM,early
1663,wunderground,AA-518-MIA-JFK,06:40 AM,06:54 AM,08:54 AM,09:14 AM,on_time
1664,wunderground,CO-1586-IAH-MCO,07:00 PM,07:42 PM,09:40 PM,10:24 PM,on_time
1665,wunderground,UA-3925-IAD-ORF,08:41 AM,08:51 AM,09:34 AM,09:44 AM,early
1666,wunderground,AA-1733-ORD-PHX,07:45 PM,07:59 PM,10:15 PM,10:28 PM,on_time
1667,wunderground,AA-204-LAX-MCO,11:25 PM,11:57 PM,06:30 AM,06:55 AM,on_time
1668,wunderground,UA-2726-FLL-PHL,04:00 PM,04:10 PM,06:34 PM,06:23 PM,early
1669,wunderground,CO-52-IAH-LAX,07:35 AM,07:56 AM,09:11 AM,09:08 AM,early
1670,wunderground,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:45 AM,09:29 AM,early
1671,wunderground,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:26 PM,07:37 PM,early
1672,wunderground,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:12 PM,01:11 PM,late
1673,wunderground,AA-446-DFW-PHL,11:50 AM,12:13 PM,03:33 PM,03:59 PM,late
1674,wunderground,CO-1023-IAH-DEN,11:40 AM,12:06 PM,12:51 PM,01:07 PM,on_time
1675,wunderground,AA-466-IAH-MIA,06:00 AM,06:08 AM,08:51 AM,08:50 AM,early
1676,wunderground,UA-3050-PHX-CLT,11:05 AM,11:45 AM,04:37 PM,04:57 PM,on_time
1677,wunderground,AA-2957-DFW-CVG,07:55 AM,08:05 AM,10:55 AM,10:58 AM,on_time
1678,wunderground,AA-1664-MIA-ATL,10:15 AM,10:19 AM,11:43 AM,11:50 AM,early
1679,wunderground,AA-3979-CVG-ORD,07:30 AM,08:04 AM,07:50 AM,07:59 AM,on_time
1680,wunderground,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:14 PM,03:13 PM,late
1681,wunderground,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:25 AM,07:35 AM,early
1682,wunderground,AA-3756-ORD-SLC,12:15 PM,12:42 PM,02:35 PM,02:40 PM,on_time
1683,wunderground,UA-382-IAD-LAX,12:30 PM,12:56 PM,02:48 PM,03:07 PM,on_time
1684,wunderground,UA-257-JFK-SFO,02:30 PM,02:42 PM,05:40 PM,05:27 PM,early
1685,wunderground,UA-2945-PHL-CLT,12:00 PM,12:07 PM,01:35 PM,01:08 PM,early
1686,wunderground,CO-63-EWR-IAH,05:25 PM,05:38 PM,08:04 PM,07:43 PM,early
1687,wunderground,AA-2525-DFW-MIA,07:25 AM,07:39 AM,10:43 AM,10:43 AM,on_time
1688,wunderground,CO-47-IAH-LAX,07:27 PM,07:27 PM,08:46 PM,08:46 PM,late
1689,wunderground,AA-271-MIA-LAX,11:35 AM,11:52 AM,01:57 PM,02:21 PM,on_time
1690,wunderground,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:10 PM,02:39 PM,on_time
1691,wunderground,AA-4330-CVG-ORD,03:35 PM,03:36 PM,03:50 PM,03:26 PM,early
1692,wunderground,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:18 AM,10:29 AM,on_time
1693,wunderground,AA-1640-MIA-MCO,06:30 PM,06:47 PM,07:08 PM,07:25 PM,on_time
1694,wunderground,AA-4307-ORD-DTW,06:45 PM,06:56 PM,09:00 PM,08:38 PM,early
1695,wunderground,AA-3-JFK-LAX,12:00 PM,12:12 PM,02:47 PM,03:04 PM,on_time
1696,wunderground,CO-1694-LAX-IAH,07:15 PM,07:25 PM,11:52 PM,12:02 AM,on_time
1697,wunderground,CO-1193-EWR-MCO,09:15 AM,09:57 AM,12:08 PM,12:02 PM,early
1698,wunderground,AA-3842-MSP-ORD,06:00 AM,06:56 AM,06:50 AM,07:49 AM,late
1699,wunderground,AA-643-MIA-ORD,07:10 AM,07:31 AM,09:00 AM,09:26 AM,on_time
1700,wunderground,AA-1007-MIA-PHX,04:55 PM,05:08 PM,07:38 PM,07:43 PM,early
1701,wunderground,UA-2906-PHL-MCO,03:50 PM,04:45 PM,06:00 PM,06:34 PM,on_time
1702,wunderground,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:25 PM,09:47 PM,on_time
1703,wunderground,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:35 PM,02:58 PM,on_time
1704,wunderground,UA-664-ORD-PHL,01:33 PM,01:48 PM,04:20 PM,04:20 PM,early
1705,wunderground,UA-37-EWR-MCO,01:29 PM,02:01 PM,03:55 PM,04:06 PM,on_time
1706,wunderground,UA-233-LAX-JFK,04:25 PM,04:35 PM,12:09 AM,12:19 AM,on_time
1707,wunderground,AA-3823-LAX-DEN,09:00 PM,09:16 PM,12:05 AM,12:01 AM,on_time
1708,wunderground,AA-2312-DFW-DTW,08:25 PM,08:29 PM,11:31 PM,11:35 PM,on_time
1709,wunderground,AA-1165-JFK-MIA,06:59 AM,07:22 AM,09:25 AM,09:45 AM,early
1710,wunderground,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:22 AM,11:33 AM,early
1711,wunderground,AA-649-ORD-SNA,01:30 PM,01:40 PM,03:30 PM,03:40 PM,on_time
1712,wunderground,UA-828-SFO-ORD,11:08 PM,11:35 PM,05:08 AM,05:21 AM,on_time
1713,wunderground,CO-4888-IAH-DAL,05:30 PM,06:11 PM,06:15 PM,06:56 PM,on_time
1714,wunderground,AA-3063-SLC-LAX,08:20 PM,08:40 PM,09:10 PM,09:11 PM,on_time
1715,wunderground,AA-3804-PHL-ORD,02:35 PM,02:44 PM,03:55 PM,03:36 PM,early
1716,wunderground,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:17 PM,05:39 PM,early
1717,wunderground,AA-2268-PHX-ORD,07:15 AM,07:23 AM,10:57 AM,11:04 AM,early
1718,wunderground,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:05 PM,01:42 PM,early
1719,wunderground,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:17 PM,02:49 PM,late
1720,wunderground,AA-85-JFK-SFO,03:05 PM,03:36 PM,05:57 PM,06:30 PM,on_time
1721,wunderground,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:30 PM,06:11 PM,early
1722,wunderground,AA-222-LAX-BOS,07:10 AM,07:32 AM,02:52 PM,03:12 PM,early
1723,wunderground,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:07 PM,05:34 PM,early
1724,wunderground,AA-4198-ORD-CLE,10:40 AM,10:55 AM,12:45 PM,12:37 PM,early
1725,wunderground,CO-45-EWR-MIA,04:00 PM,04:14 PM,06:31 PM,06:33 PM,early
1726,wunderground,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:30 AM,06:09 AM,early
1727,wunderground,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:09 AM,10:52 AM,late
1728,ua,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM,on_time
1729,ua,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM,early
1730,ua,UA-2830-MCO-CLT,03:27 PM,03:27 PM,05:05 PM,05:17 PM,on_time
1731,ua,UA-5487-SFO-MRY,10:39 AM,10:33 AM,11:19 AM,11:21 AM,on_time
1732,ua,UA-2726-FLL-PHL,04:00 PM,04:00 PM,06:46 PM,06:28 PM,early
1733,ua,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM,on_time
1734,ua,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM,on_time
1735,ua,UA-2945-PHL-CLT,12:00 AM,03:11 AM,01:45 PM,01:15 PM,early
1736,ua,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM,early
1737,ua,UA-3515-IAD-MSP,08:15 AM,08:12 AM,10:06 AM,09:56 AM,early
1738,ua,UA-248-PHX-ORD,12:57 PM,01:32 PM,05:15 PM,05:34 PM,late
1739,ua,UA-843-LAX-ORD,01:55 PM,02:10 PM,07:53 PM,07:58 PM,on_time
1740,ua,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM,on_time
1741,ua,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM,on_time
1742,ua,UA-2515-DFW-CLT,07:05 AM,07:05 AM,10:31 AM,10:47 AM,late
1743,ua,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM,early
1744,ua,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM,on_time
1745,ua,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM,on_time
1746,ua,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM,early
1747,ua,UA-6273-YYC-SFO,07:35 AM,07:27 AM,09:43 AM,08:45 AM,early
1748,ua,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM,on_time
1749,ua,UA-858-PVG-SFO,01:45 PM,01:32 PM,08:27 AM,08:02 AM,early
1750,ua,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM,late
1751,ua,UA-2708-EWR-CLT,02:55 PM,02:55 PM,04:53 PM,04:44 PM,early
1752,ua,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM,on_time
1753,ua,UA-1500-IAH-GUA,08:55 AM,09:16 AM,11:45 AM,11:56 AM,on_time
1754,ua,UA-2314-ATL-PHL,02:55 PM,02:55 PM,05:00 PM,04:47 PM,early
1755,ua,UA-37-EDI-EWR,09:05 AM,08:52 AM,11:53 AM,12:09 PM,late
1756,ua,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,05:38 PM,early
1757,ua,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM,early
1758,ua,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM,early
1759,flylouisville,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM,early
1760,flylouisville,CO-1586-IAH-MCO,07:14 PM,07:14 PM,10:29 PM,10:29 PM,on_time
1761,flylouisville,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM,on_time
1762,flylouisville,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM,on_time
1763,flylouisville,UA-3925-IAD-ORF,08:42 AM,08:42 AM,09:43 AM,09:43 AM,early
1764,flylouisville,AA-1733-ORD-PHX,07:45 PM,07:45 PM,10:30 PM,10:30 PM,on_time
1765,flylouisville,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM,on_time
1766,flylouisville,UA-2830-MCO-CLT,03:27 PM,03:28 PM,05:05 PM,05:17 PM,on_time
1767,flylouisville,CO-58-DEN-IAH,11:32 AM,11:32 AM,03:31 PM,03:31 PM,late
1768,flylouisville,UA-5487-SFO-MRY,10:33 AM,10:33 AM,11:21 AM,11:21 AM,on_time
1769,flylouisville,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM,on_time
1770,flylouisville,UA-414-LAX-SFO,05:56 AM,05:56 AM,07:17 AM,07:17 AM,early
1771,flylouisville,CO-1614-LAX-IAH,12:41 AM,12:41 AM,05:26 AM,05:26 AM,early
1772,flylouisville,UA-2726-FLL-PHL,04:00 PM,03:58 PM,06:46 PM,06:28 PM,early
1773,flylouisville,CO-52-IAH-LAX,07:29 AM,07:29 AM,09:14 AM,09:14 AM,early
1774,flylouisville,CO-1090-BOS-IAH,10:19 AM,10:19 AM,01:19 PM,01:19 PM,on_time
1775,flylouisville,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM,late
1776,flylouisville,UA-3515-IAD-MSP,08:12 AM,08:12 AM,09:56 AM,09:56 AM,early
1777,flylouisville,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM,early
1778,flylouisville,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM,early
1779,flylouisville,AA-1886-BOS-MIA,10:55 AM,10:55 AM,01:40 PM,01:40 PM,early
1780,flylouisville,CO-62-IAH-EWR,02:48 PM,02:48 PM,07:10 PM,07:10 PM,on_time
1781,flylouisville,CO-1561-PHX-IAH,08:00 AM,08:00 AM,11:32 AM,11:32 AM,on_time
1782,flylouisville,UA-2314-ATL-PHL,02:46 PM,02:46 PM,04:47 PM,04:47 PM,early
1783,flylouisville,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM,late
1784,flylouisville,CO-1023-IAH-DEN,11:56 AM,11:56 AM,01:14 PM,01:14 PM,on_time
1785,flylouisville,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM,early
1786,flylouisville,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM,on_time
1787,flylouisville,CO-89-IAH-EWR,06:02 AM,06:02 AM,10:27 AM,10:27 AM,on_time
1788,flylouisville,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:56 AM,10:56 AM,on_time
1789,flylouisville,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM,early
1790,flylouisville,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:20 PM,late
1791,flylouisville,UA-854-SFO-IAH,07:49 AM,07:49 AM,01:30 PM,01:30 PM,early
1792,flylouisville,UA-382-IAD-LAX,12:35 PM,12:35 PM,03:21 PM,03:21 PM,on_time
1793,flylouisville,AA-4344-ORD-DTW,12:13 PM,12:13 PM,02:10 PM,02:10 PM,on_time
1794,flylouisville,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM,early
1795,flylouisville,UA-2945-PHL-CLT,12:00 PM,11:51 AM,01:45 PM,01:15 PM,early
1796,flylouisville,CO-63-EWR-IAH,05:22 PM,05:22 PM,08:03 PM,08:03 PM,early
1797,flylouisville,CO-47-IAH-LAX,08:25 PM,08:25 PM,08:56 PM,08:56 PM,late
1798,flylouisville,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM,on_time
1799,flylouisville,UA-248-PHX-ORD,01:32 PM,01:32 PM,05:34 PM,05:34 PM,late
1800,flylouisville,AA-4330-CVG-ORD,03:36 PM,03:36 PM,03:33 PM,03:33 PM,early
1801,flylouisville,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM,on_time
1802,flylouisville,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM,on_time
1803,flylouisville,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM,early
1804,flylouisville,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM,on_time
1805,flylouisville,UA-843-LAX-ORD,02:10 PM,02:10 PM,07:58 PM,07:58 PM,on_time
1806,flylouisville,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM,early
1807,flylouisville,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM,late
1808,flylouisville,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM,on_time
1809,flylouisville,AA-1007-MIA-PHX,05:08 PM,05:08 PM,07:55 PM,07:55 PM,early
1810,flylouisville,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM,on_time
1811,flylouisville,UA-938-DEN-ORD,04:15 PM,04:15 PM,07:36 PM,07:36 PM,on_time
1812,flylouisville,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM,on_time
1813,flylouisville,CO-16-LAX-EWR,10:20 AM,10:20 AM,06:34 PM,06:34 PM,early
1814,flylouisville,UA-2515-DFW-CLT,07:07 AM,07:07 AM,10:47 AM,10:47 AM,late
1815,flylouisville,AA-400-DFW-JFK,11:01 AM,11:01 AM,03:04 PM,03:04 PM,on_time
1816,flylouisville,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM,early
1817,flylouisville,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM,on_time
1818,flylouisville,UA-37-EWR-MCO,01:48 PM,01:48 PM,04:17 PM,04:17 PM,on_time
1819,flylouisville,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM,on_time
1820,flylouisville,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM,on_time
1821,flylouisville,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM,on_time
1822,flylouisville,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM,on_time
1823,flylouisville,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM,early
1824,flylouisville,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM,early
1825,flylouisville,UA-3373-IAD-PHL,08:26 AM,08:26 AM,09:13 AM,09:13 AM,early
1826,flylouisville,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM,on_time
1827,flylouisville,CO-1250-MIA-IAH,03:01 PM,03:01 PM,04:59 PM,04:59 PM,on_time
1828,flylouisville,UA-6273-YYC-SFO,07:27 AM,07:27 AM,08:45 AM,08:45 AM,early
1829,flylouisville,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM,on_time
1830,flylouisville,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM,on_time
1831,flylouisville,UA-858-PVG-SFO,01:32 PM,01:32 PM,08:02 AM,08:02 AM,early
1832,flylouisville,UA-2704-DTW-PHX,11:15 AM,11:15 AM,02:00 PM,02:00 PM,late
1833,flylouisville,AA-3063-SLC-LAX,08:39 PM,08:39 PM,09:20 PM,09:20 PM,on_time
1834,flylouisville,UA-2708-EWR-CLT,02:52 PM,02:52 PM,04:44 PM,04:44 PM,early
1835,flylouisville,UA-62-IAH-EWR,02:48 PM,02:48 PM,07:10 PM,07:10 PM,on_time
1836,flylouisville,UA-1500-IAH-GUA,09:16 AM,09:16 AM,11:45 AM,11:45 AM,on_time
1837,flylouisville,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM,early
1838,flylouisville,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM,early
1839,flylouisville,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM,early
1840,flylouisville,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM,early
1841,flylouisville,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM,on_time
1842,flylouisville,UA-37-EDI-EWR,08:52 AM,08:52 AM,12:09 PM,12:09 PM,late
1843,flylouisville,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM,late
1844,flylouisville,AA-415-BOS-ORD,08:56 AM,08:56 AM,10:16 AM,10:16 AM,early
1845,flylouisville,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM,on_time
1846,flylouisville,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM,on_time
1847,flylouisville,AA-1544-SAN-ORD,11:40 AM,11:40 AM,04:56 PM,04:56 PM,early
1848,flylouisville,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM,early
1849,flylouisville,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM,on_time
1850,flylouisville,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM,on_time
1851,flylouisville,CO-50-CLE-EWR,03:31 PM,03:31 PM,05:26 PM,05:26 PM,late
1852,flylouisville,UA-3099-PHX-PHL,11:55 AM,11:43 AM,06:17 PM,05:38 PM,early
1853,flylouisville,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM,early
1854,flylouisville,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM,early
1855,flylouisville,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM,early
1856,flylouisville,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM,early
1857,flylouisville,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM,late
1858,flylouisville,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM,early
1859,quicktrip,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM,early
1860,quicktrip,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM,on_time
1861,quicktrip,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM,on_time
1862,quicktrip,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM,on_time
1863,quicktrip,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM,early
1864,quicktrip,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM,on_time
1865,quicktrip,AA-4344-ORD-DTW,11:45 AM,12:13 PM,02:00 PM,02:10 PM,on_time
1866,quicktrip,AA-1640-MIA-MCO,06:30 PM,06:47 PM,07:25 PM,07:25 PM,on_time
1867,quicktrip,UA-2830-MCO-CLT,03:27 PM,03:28 PM,05:05 PM,05:17 PM,on_time
1868,quicktrip,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM,late
1869,quicktrip,AA-204-LAX-MCO,11:25 PM,11:29 PM,06:55 AM,06:35 AM,on_time
1870,quicktrip,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM,early
1871,quicktrip,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM,early
1872,quicktrip,UA-2726-FLL-PHL,04:00 PM,03:58 PM,06:46 PM,06:28 PM,early
1873,quicktrip,CO-52-IAH-LAX,07:35 AM,07:29 AM,09:21 AM,09:14 AM,early
1874,quicktrip,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM,on_time
1875,quicktrip,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM,early
1876,quicktrip,UA-3515-IAD-MSP,08:15 AM,08:12 AM,10:06 AM,09:56 AM,early
1877,quicktrip,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM,early
1878,quicktrip,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM,late
1879,quicktrip,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM,on_time
